company,country,region,is_english,job_title,signal_count,distinct_phrases,phrases_found
NN Group,Netherlands,EU,yes,GenAI Engineer,24,11,agentic; ai; apis; automated; data scientists; genai; genai engineer; langchain; langgraph; ml; testing
NN Group,Netherlands,EU,yes,Data Platform DevOps Engineer,47,12,ai; api; apis; automate; automated; automation; data engineers; databricks; end-to-end; integration; integrations; testing
NN Group,Netherlands,EU,no,Befektetési Pénzügyi Munkatárs,1,1,ml
NN Group,Netherlands,EU,no,Key Account Manager,0,0,
NN Group,Netherlands,EU,yes,Penetration Tester,10,4,ai; assessment; expand; testing
NN Group,Netherlands,EU,no,Špecialista/Špecialistka pre portfólio analýzy / Product Portfolio Analysis Specialist (m/f/x),3,2,ai; evaluating
NN Group,Netherlands,EU,yes,Cloud Solution Architect,10,5,api; apis; assisting; escalate; guardrails
NN Group,Netherlands,EU,yes,Partnership Analyst | Strategic Alliances & Growth (Bancassurance),2,2,expand; exploring
NN Group,Netherlands,EU,no,Data Analyst,2,1,ai
NN Group,Netherlands,EU,yes,Senior Product Manager (Business Segment),0,0,
NN Group,Netherlands,EU,yes,Solution Architect,5,4,api; embedded; integration; microservices
NN Group,Netherlands,EU,yes,Solution Architect,13,4,api; apis; event-driven; integration
NN Group,Netherlands,EU,yes,AI Engineer,23,15,agentic; agentic ai; ai; ai agents; ai engineers; augmented; automate; automation; chatbot; genai; integration; llm engineer; machine learning; ocr; testing
NN Group,Netherlands,EU,yes,Frontend Developer,4,4,automate; embedded; integration; testing
NN Group,Netherlands,EU,yes,Senior AI Solution Architect,25,9,ai; ai agents; ai engineers; automation; databricks; genai; generative ai; intelligent automation; microservices
NN Group,Netherlands,EU,yes,Database Administrator (DBA),3,2,automated; automation
NN Group,Netherlands,EU,yes,Business Data Analyst – Data Office Customer & Digital,7,5,ai; automation; change management; data governance; gdpr
NN Group,Netherlands,EU,yes,TIA Insurance Developer,18,7,ai; apis; gdpr; integrations; policy administration; sapiens; tia
NN Group,Netherlands,EU,yes,Medior SAP QA Engineer,7,5,automated; automation; end-to-end; integration; testing
NN Group,Netherlands,EU,yes,Azure Devops Engineer,20,11,ai; automated; automation; azure ai; continuous learning; databricks; embedded; machine learning; ml; mlops; testing
NN Group,Netherlands,EU,no,Manager Commercie (Marketing & Sales) - Movir,0,0,
NN Group,Netherlands,EU,yes,QA Engineer,9,5,api; automate; automation; end to end; testing
Sampo,Norway,EU,no,Daglig Leder If Sikkerhetssenter,0,0,
Sampo,United Kingdom,UK,yes,Office Administrator/Accounts Assistant (Part Time),0,0,
Sampo,Sweden,EU,yes,Head of Digital Operating Model & Development Excellence,5,3,at scale; continuous learning; end-to-end
Sampo,Finland,EU,no,Head of Lawyer Insurance,5,2,ki; tia
Sampo,Denmark,EU,no,Studentermedhjælper til Credit Control,0,0,
Sampo,Estonia,EU,no,Usaldusarst,0,0,
Sampo,Norway,EU,no,Forsikringsrådgiver,0,0,
Sampo,Norway,EU,no,Forsikringsrådgiver,0,0,
Sampo,Estonia,EU,no,Taani keele oskusega kindlustustoe spetsialist,0,0,
Sampo,Estonia,EU,no,Rootsi keele oskusega kindlustustoe spetsialist,0,0,
Sampo,Estonia,EU,no,Skandinaavia keele oskusega kindlustustoe spetsialist,0,0,
Sampo,Norway,EU,no,Jurist/advokat,0,0,
Sampo,Norway,EU,no,Bilteknisk utreder,0,0,
Sampo,Finland,EU,no,Business Developer,0,0,
Sampo,Finland,EU,no,"Partner Development Manager, Partnerships & New Business Opportunities",0,0,
Sampo,Latvia,EU,yes,Senior Identity and Access Management Engineer,1,1,integration
Sampo,Estonia,EU,yes,Growth Partnerships Manager,3,2,integrations; new ways of working
Sampo,Norway,EU,no,Forsikringsrådgiver,0,0,
Sampo,Denmark,EU,no,Analytiker til Produkt i Privat,0,0,
Sampo,Estonia,EU,no,Norra keele oskusega kindlustustoe spetsialist,0,0,
Sampo,Sweden,EU,yes,Senior Fullstack Developer (.NET/React),8,4,ai; copilot; core systems; github copilot
Sampo,Sweden,EU,no,Cobol-utvecklare,1,1,ai
Sampo,Denmark,EU,no,Account Executive til If Industri,0,0,
Sampo,Denmark,EU,yes,Test Automation Specialist,11,8,api; at scale; automated; automation; embedded; guidewire; integration; testing
Sampo,Norway,EU,no,Forsikringsrådgiver,0,0,
Sampo,Denmark,EU,no,Privatassurandør til Nordjylland,0,0,
Sampo,Lithuania,EU,yes,Data Enablement Department Intern,1,1,data scientists
Sampo,Lithuania,EU,yes,Direct Private Sales Intern,0,0,
Sampo,Sweden,EU,yes,Guidewire Engineer,12,5,automated; automation; expand; guidewire; integration
Swiss Re,Slovakia,EU,yes,Senior SAP FI Consultant,7,5,ai; data privacy; end-to-end; evaluation; testing
Swiss Re,Spain,EU,yes,Senior Auditor - P&C Underwriting (Hybrid; 80- 100%),8,6,ai; assessment; automation; data privacy; end-to-end; evaluation
Swiss Re,Slovakia,EU,yes,Enterprise Architect Enablement and Governance,22,9,ai; at scale; data privacy; decision support; enterprise-wide; evaluation; genai; guardrails; transparency
Swiss Re,United Kingdom,UK,yes,Head L&H Underwriting & Claims Portfolio,2,2,ai; exploring
Swiss Re,Spain,EU,yes,Lead Software Engineer,8,7,ai; api; data privacy; end-to-end; evaluation; integration; kafka
Swiss Re,Slovakia,EU,yes,Investment Operations Intern (Part-time - Student Role),5,4,ai; data privacy; end-to-end; evaluation
Swiss Re,Slovakia,EU,yes,Executive Assistant & Operations Officer,4,3,ai; data privacy; evaluation
Swiss Re,Slovakia,EU,yes,Business Manager EMEA,4,3,ai; data privacy; evaluation
Swiss Re,Slovakia,EU,yes,Executive Assistant & Operations Specialist,6,5,ai; assists; automation; data privacy; evaluation
Swiss Re,Slovakia,EU,yes,Back office Administrator with Italian or Spanish,1,1,data literacy
Swiss Re,United Kingdom,UK,yes,Senior Marine Underwriter,6,5,ai; assessing; data privacy; evaluation; expand
Swiss Re,Slovakia,EU,yes,Senior Enterprise Architect,50,25,ai; ai adoption; ai ethics; ai governance; ai principles; ai-augmented; apis; augmented; automated; automation; copilots; data privacy; enterprise-wide; evaluate; evaluating; evaluation; event-driven; generative ai; guardrails; integration; intelligent automation; model risk; model risk management; responsible ai; testing
Swiss Re,Slovakia,EU,yes,Sales Operations Analyst with English and German,1,1,data literacy
Swiss Re,Slovakia,EU,yes,Executive Programme Manager (Temporary),5,4,ai; data privacy; end-to-end; evaluation
Swiss Re,Slovakia,EU,yes,Financial Accounting Associate (Hybrid),7,5,ai; continuous learning; data privacy; evaluation; testing
Swiss Re,Slovakia,EU,yes,Sales Operations Analyst with English and Italian,1,1,data literacy
Swiss Re,United Kingdom,UK,yes,Underwriter Surety (Hybrid work),7,6,ai; assess; assessing; data privacy; evaluate; evaluation
Swiss Re,Spain,EU,yes,Vulnerability Management Analyst (Hybrid set up),9,7,ai; apis; automation; data privacy; end-to-end; evaluation; exploration
Swiss Re,Germany,EU,yes,Turkish Speaking Underwriter L&H (m/f/x/d),6,4,ai; assessment; data privacy; evaluation
Swiss Re,Slovakia,EU,yes,Senior Engineer-Data Platforms & Application,12,7,ai; data privacy; databricks; evaluate; evaluation; integration; observability
Swiss Re,Slovakia,EU,yes,Procurement Specialist IT,0,0,
Swiss Re,Slovakia,EU,yes,Technical Business Analyst (Maternity Cover),21,12,ai; automated; data engineers; data privacy; embedded; end-to-end; evaluation; explore; integration; palantir; palantir foundry; testing
Swiss Re,Slovakia,EU,yes,UX/UI Designer,14,8,ai; automation; data privacy; end-to-end; evaluate; evaluation; explore; testing
Swiss Re,Slovakia,EU,yes,Senior DevOps Engineer,7,5,ai; assess; automating; data privacy; evaluation
Swiss Re,United Kingdom,UK,yes,Head Surety UK & Ireland (80 - 100%),6,4,ai; data privacy; end-to-end; evaluation
Swiss Re,Slovakia,EU,yes,Senior Audit Data Analyst (Hybrid),13,10,ai; assess; assessment; data privacy; end-to-end; evaluation; genai; machine learning; testing; use cases
Swiss Re,Slovakia,EU,yes,Back office support (Asset Management),4,3,ai; data privacy; evaluation
Swiss Re,Germany,EU,no,(Senior) Aktuar/in & Client Manager/in L&H für Deutschland (Hybrid; m/f/d/x; 80-100%),4,3,ai; data privacy; evaluation
Swiss Re,Spain,EU,yes,Senior Audit Data Analyst (Hybrid),13,10,ai; assess; assessment; data privacy; end-to-end; evaluation; genai; machine learning; testing; use cases
Swiss Re,Slovakia,EU,yes,Analytics Engineer,15,10,ai; augmented; continuous learning; data privacy; end-to-end; evaluation; integration; large language models; palantir; palantir foundry
Swiss Re,Spain,EU,yes,Full Stack Software Developer (Hybrid setup),19,14,ai; api; automation; automation engineers; data privacy; end-to-end; evaluation; integrations; kafka; microservice; microservices; orchestration; scaling; testing
Swiss Re,United Kingdom,UK,yes,Compliance Officer - Sanctions Risk Framework Owner (Hybrid; 80-100% working degree),5,4,ai; change management; data privacy; evaluation
Swiss Re,Luxembourg,EU,yes,Finance Operations & Reporting Analyst (Hybrid; m/f/x/d; 80-100%),10,6,ai; assisting; automation; data privacy; evaluation; testing
Swiss Re,Slovakia,EU,yes,Junior Economist (Hybrid),9,7,ai; assess; continuous learning; data privacy; evaluation; expand; macro
Swiss Re,United Kingdom,UK,yes,Business Development Manager,5,4,ai; data privacy; evaluation; expand
Swiss Re,Luxembourg,EU,yes,Finance Operations & Reporting Specialist (Hybrid; m/f/x/d; 80-100%),12,6,ai; automation; data governance; data privacy; evaluation; testing
Swiss Re,Slovakia,EU,yes,"System & Process Specialist (hybrid, maternity cover)",6,5,ai; data privacy; evaluation; explore; testing
Swiss Re,Germany,EU,yes,Senior Underwriter P&C Re (Hybrid; m/f/x/d; 80-100%),7,6,ai; assessment; data privacy; end-to-end; escalation; evaluation
Swiss Re,United Kingdom,UK,yes,"Pricing Actuary (Hybrid, 80 - 100%)",0,0,
Swiss Re,Slovakia,EU,yes,IT Business Analyst - SAP General Ledger,19,10,ai; continuous learning; data privacy; end-to-end; evaluation; integrated; integration; integrations; investigate; testing
Swiss Re,Slovakia,EU,yes,"Automation Intern (Student role, hybrid)",7,6,ai; automated; automation; data privacy; end-to-end; evaluation
Swiss Re,United Kingdom,UK,yes,Compliance Officer (UK SMF 16),6,5,ai; assessing; data privacy; end-to-end; evaluation
Swiss Re,Slovakia,EU,yes,Insurance Partner Associate with Spanish,4,3,ai; data privacy; evaluation
Swiss Re,Spain,EU,yes,Senior QA & Reliability Engineer,20,10,ai; at scale; automated; automation; data privacy; end-to-end; evaluation; integration; observability; testing
Swiss Re,Germany,EU,no,Leistungsprüfer Deutschland (Hybrid; 80-100%;m/f/x/d),6,2,automatisierung; ki
Swiss Re,Slovakia,EU,yes,Data Engineer,20,12,ai; automated; data engineer; data privacy; databricks; end-to-end; evaluation; ml; orchestration; palantir; palantir foundry; testing
Swiss Re,Spain,EU,yes,"Underwriter Surety (Hybrid, 80-100%)",7,6,ai; assess; assessing; data privacy; evaluate; evaluation
Swiss Re,Slovakia,EU,yes,Senior Application Engineer,40,16,ai; apis; automate; automation; data pipelines; data privacy; databricks; end-to-end; evaluation; integration; integrations; intelligent automation; palantir; palantir foundry; transparency; workflow automation
Swiss Re,Slovakia,EU,yes,Java Engineer - Database as a Service (DBaaS),10,6,ai; automation; data privacy; end-to-end; evaluation; testing
Swiss Re,Slovakia,EU,yes,"Cyber Security Analyst Intern - Hybrid (50% FTE, student role)",5,4,ai; data privacy; evaluation; learning and development
Swiss Re,Spain,EU,yes,"Senior Underwriter Surety (Hybrid, 80-100%)",7,6,ai; assessing; data privacy; end-to-end; evaluation; expand
Swiss Re,France,EU,yes,Senior Insurance Contracts Specialist (Hybrid),6,5,ai; continuous learning; data privacy; evaluation; integrated
Swiss Re,Slovakia,EU,yes,Accounts Payable Accountant (suitable for fresh graduates) (Hybrid),5,4,ai; data privacy; end-to-end; evaluation
Swiss Re,Slovakia,EU,yes,Credit Controller,4,3,ai; data privacy; evaluation
Swiss Re,Slovakia,EU,yes,Business Coordinator with English and any other European language,6,5,ai; data literacy; data privacy; end-to-end; evaluation
Swiss Re,Slovakia,EU,yes,IT Service Manager with Project Management,7,6,ai; automation; connector; data privacy; evaluate; evaluation
Swiss Re,Spain,EU,yes,Lead AI Architect,19,13,ai; ai architect; automation; databricks; event-driven; experimentation; exploring; genai; integrations; ml; nlp; ocr; scaling
Swiss Re,Germany,EU,yes,Field Services Engineer (m/f/x/d),5,4,ai; assess; data privacy; evaluation
Swiss Re,Germany,EU,yes,"Claims Specialist Property E&C (hybrid, m/f/x, 80-100%)",8,4,ai; data privacy; evaluation; supervision
Swiss Re,Spain,EU,yes,Senior Workplace Engineer - focus Workplace AI and Data,60,20,agentic; agentic ai; ai; ai act; automation; copilot; data privacy; end-to-end; eu ai act; evaluating; evaluation; future of work; gdpr; guardrails; integration; microsoft copilot; orchestration; palantir; palantir foundry; upskill
Swiss Re,Spain,EU,yes,PULSE & Network Customer Manager,5,4,ai; continuous learning; data privacy; evaluation
Swiss Re,Slovakia,EU,yes,Change Enablement Specialist,13,7,ai; assess; change management; data privacy; end-to-end; evaluation; transparency
Swiss Re,Slovakia,EU,yes,Analytics and AI Engineer,20,8,ai; data privacy; evaluation; genai; generative ai; large language models; machine learning; ml
Swiss Re,Slovakia,EU,yes,Join the Payments team as Cash & Bank Accounts Analyst! (Hybrid),3,3,evaluating; exploring; investigating
Swiss Re,Slovakia,EU,yes,Business Coordinator with French & English,6,5,ai; data literacy; data privacy; end-to-end; evaluation
Swiss Re,United Kingdom,UK,yes,Working Student - Reinsurance Contracts,5,4,ai; beginning to; data privacy; evaluation
Swiss Re,France,EU,yes,Underwriter Engineering & Construction,7,6,ai; assess; assessing; data privacy; evaluate; evaluation
Swiss Re,United Kingdom,UK,yes,"Legal Counsel - Competition, Trade & Economic Sanctions (80-100% FTE)",4,3,ai; data privacy; evaluation
Swiss Re,United Kingdom,UK,yes,Marine Underwriter,7,5,ai; assess; data privacy; evaluating; evaluation
Swiss Re,Slovakia,EU,yes,Senior IT Business Analyst for Finance Reporting & Analytics,14,9,ai; data governance; data privacy; databricks; end-to-end; evaluation; palantir; palantir foundry; supervision
Swiss Re,Germany,EU,no,Werkstudent Life & Health Germany (m/f/x/d),4,3,ai; data privacy; evaluation
Swiss Re,Slovakia,EU,yes,Back Office Administrator with French OR German (Temporary),7,5,ai; data privacy; end-to-end; evaluation; policy administration
Swiss Re,United Kingdom,UK,yes,Longevity Pricing Actuary (80-100%),1,1,evaluate
Swiss Re,Slovakia,EU,yes,Global Head of Payroll (Hybrid),17,10,ai; automation; continuous learning; data privacy; end-to-end; escalation; evaluation; exception handling; integrations; transparency
Swiss Re,United Kingdom,UK,yes,Middle Office Fund Management Associate (Hybrid - 80-100%),7,5,ai; connector; data privacy; end-to-end; evaluation
Swiss Re,Italy,EU,yes,Project Infrastructure Finance Underwriting Analyst,7,5,ai; assessment; continuous learning; data privacy; evaluation
Swiss Re,Germany,EU,no,Pricing Actuary (m/w/d) - L&H CE Regional Pricing Team,4,3,ai; data privacy; evaluation
Swiss Re,Slovakia,EU,yes,Business Coordinator with English and other European language,1,1,data literacy
Swiss Re,Slovakia,EU,yes,Back Office Administrator with SPANISH (Temporary),6,5,ai; data privacy; evaluation; learning and development; policy administration
Swiss Re,Slovakia,EU,yes,Senior IT Data Business Analyst,8,7,ai; assessment; data governance; data privacy; end-to-end; evaluation; explore
Swiss Re,United Kingdom,UK,yes,L&H Business Operations Analyst (12-Month Contract),5,4,ai; data privacy; evaluation; investigate
Swiss Re,Slovakia,EU,yes,Investment Operations Specialist,5,4,ai; data privacy; end-to-end; evaluation
Swiss Re,Slovakia,EU,yes,Lease Contract Manager,14,8,ai; auditability; capability building; data governance; data privacy; end-to-end; evaluation; transparency
Swiss Re,Slovakia,EU,yes,"Technical Analyst (suitable for fresh graduates, temporary role, hybrid)",6,4,ai; data privacy; escalations; evaluation
Swiss Re,Slovakia,EU,yes,Lead Data Architect,20,9,ai; assessment; data governance; data privacy; end-to-end; evaluation; integration; integrations; use cases
Swiss Re,Slovakia,EU,yes,Accounts Payable Accountant (Hybrid),5,4,ai; data privacy; end-to-end; evaluation
Swiss Re,Slovakia,EU,yes,Analytical Business coordinator with English and other European language,6,5,ai; data literacy; data privacy; end-to-end; evaluation
Swiss Re,Slovakia,EU,yes,Full Stack Engineer,7,4,ai; data privacy; evaluation; orchestration
Swiss Re,Slovakia,EU,yes,Team Assistant with German language,4,3,ai; data privacy; evaluation
Swiss Re,Slovakia,EU,yes,"Technical Accounting Analyst (hybrid, temporary)",6,4,ai; data privacy; escalations; evaluation
Swiss Re,United Kingdom,UK,yes,"Head Mortality Pricing and Portfolio Management  - L&H UK & Ireland (Hybrid, 80-100% FTE)",6,5,ai; continuous learning; data privacy; evaluation; integrated
Swiss Re,Spain,EU,yes,Senior DevOps Engineer,7,5,ai; assess; automating; data privacy; evaluation
Swiss Re,United Kingdom,UK,yes,Legal Counsel - Global Transactions & Legal Governance (Hybrid; m/f/x/d; 80-100%),6,5,ai; continuous learning; data privacy; escalation; evaluation
Swiss Re,Slovakia,EU,yes,Engineering Manager,8,7,ai; data privacy; evaluating; evaluation; orchestration; scaling; workflow orchestration
Swiss Re,Slovakia,EU,yes,Security Awareness Process Specialist (Hybrid set up),6,5,ai; data privacy; embedded; evaluate; evaluation
Swiss Re,Slovakia,EU,yes,Operations Manager,6,4,ai; data privacy; end-to-end; evaluation
Swiss Re,Slovakia,EU,yes,Claims Solutions Consultant (German language is an advantage) (Hybrid),14,11,ai; apis; assessment; automation; change management; data privacy; end-to-end; evaluation; integration; middleware; use cases
